ipa,source,sourcepage,prev,trans,id,zap
,tlacochahuaya,2,3221,corn field,3422,"
guel	"
,tlacochahuaya,2,3221,I don’t know!,3522,"
keteganti’ah	"
,tlacochahuaya,2,3221,heart,3622,"
laz do	"
,tlacochahuaya,2,3221,money,3122,"
muly	"
,tlacochahuaya,2,3221,protests,3322,"
runy protestar	"
,tlacochahuaya,3,3322,sucks,3230,"
rgub	"
,tlacochahuaya,3,3322,smokes,3231,"
rgub	"
,tlacochahuaya,3,3322,bathes (someone or something),3232,"
rguch	"
,tlacochahuaya,3,3322,carries,3234,"
rgue	"
,tlacochahuaya,3,3322,cusses,3233,"
rgue	"
,tlacochahuaya,3,3322,hugs,3235,"
rguez	"
,tlacochahuaya,3,3322,gets sour,3236,"
rgui	"
,tlacochahuaya,3,3322,pierces,3237,"
rguiad	"
,tlacochahuaya,3,3322,washes,3238,"
rguiby	"
,tlacochahuaya,3,3322,breaks (a long object),3239,"
rguich	"
,tlacochahuaya,3,3322,wasp,2923,"
btyep	"
,tlacochahuaya,3,3322,where are you going (formal),3723,"
cali chebiu	"
,tlacochahuaya,3,3322, alfalfa,3523,"
cuan	"
,tlacochahuaya,3,3322,twenty-two,3023,"
galbtyop	"
,tlacochahuaya,3,3322,tortilla made out of blue corn,3423,"
guet belduub	"
,tlacochahuaya,3,3322,between,3623,"
lad	"
,tlacochahuaya,3,3322,money,3123,"
mëly	"
,tlacochahuaya,3,3322,there; that,3223,"
ren	"
,tlacochahuaya,3,3322,suspects,3323,"
runy sospechar	"
,tlacochahuaya,3,3322,salt,3823,"
zed	"
,tlacochahuaya,4,3823,sews,3240,"
rguieb	"
,tlacochahuaya,4,3823,pierces,3241,"
rguied	"
,tlacochahuaya,4,3823,looks for,3242,"
rguily	"
,tlacochahuaya,4,3823,hits,3243,"
rguiny	"
,tlacochahuaya,4,3823,borrows,3244,"
rguiny	"
,tlacochahuaya,4,3823,lays (a long object) down,3245,"
rguix	"
,tlacochahuaya,4,3823,puts (a long object) down,3246,"
rguix	"
,tlacochahuaya,4,3823,nods off,3247,"
rguixicy	"
,tlacochahuaya,4,3823,pays,3248,"
rguizh	"
,tlacochahuaya,4,3823,scratches,3249,"
rguny	"
,tlacochahuaya,4,3823,tomato,2924,"
btyux	"
,tlacochahuaya,4,3823,twenty-eight,3024,"
galbshon	"
,tlacochahuaya,4,3823,,3424,"
là’a cuè’cw	"
,tlacochahuaya,4,3823, wild herb used to cook beans,3524,"
lagu	"
,tlacochahuaya,4,3823,party,3624,"
lani	"
,tlacochahuaya,4,3823,blonde,3124,"
mëxh	"
,tlacochahuaya,4,3823,salty,3824,"
naxhy	"
,tlacochahuaya,4,3823,that,3224,"
ren	"
,tlacochahuaya,4,3823,uses,3324,"
runy uas	"
,tlacochahuaya,4,3823,what are you doing? (informal),3724,"
shi ca yunu?	"
,tlacochahuaya,5,3724,feeds,3251,"
go’	"
,tlacochahuaya,5,3724,speaks (a language) well,3250,"
rgwezac	"
,tlacochahuaya,5,3724,plays,3252,"
rgyet	"
,tlacochahuaya,5,3724,"are around,scattered",3253,"
ri	"
,tlacochahuaya,5,3724,falls,3254,"
riab	"
,tlacochahuaya,5,3724,there,3255,"
ricy	"
,tlacochahuaya,5,3724,we do,3256,"
rienyën	"
,tlacochahuaya,5,3724,sees,3257,"
rinylo	"
,tlacochahuaya,5,3724,gets up (out of bed),3258,"
risti	"
,tlacochahuaya,5,3724,medicine,3259,"
rmudy	"
,tlacochahuaya,5,3724,twenty-six,3025,"
galbsho’óp	"
,tlacochahuaya,5,3724,,3425,"
gueb quietio’ó	"
,tlacochahuaya,5,3724,grass,3825,"
guixha’á	"
,tlacochahuaya,5,3724,blue flower,3525,"
lacue’écu	"
,tlacochahuaya,5,3724,flat part,3625,"
lats	"
,tlacochahuaya,5,3724,mass,3125,"
myes	"
,tlacochahuaya,5,3724,there,3225,"
ren	"
,tlacochahuaya,5,3724,thinks,3325,"
run xgab	"
,tlacochahuaya,5,3724,What are you doing? (formal),3725,"
shi ca yunbiu?	"
,tlacochahuaya,6,3725,It is medicine.,3260,"
Rmudyëng	"
,tlacochahuaya,6,3725,asks for,3261,"
rnab	"
,tlacochahuaya,6,3725,sends for (a family member),3262,"
rnab	"
,tlacochahuaya,6,3725,thinks about (someone),3263,"
rnalaz	"
,tlacochahuaya,6,3725,remembers (someone),3264,"
rnalaz	"
,tlacochahuaya,6,3725,Hernandez,3265,"
Rnany	"
,tlacochahuaya,6,3725,grabs,3266,"
rnaz	"
,tlacochahuaya,6,3725,questions,3267,"
rnudizh	"
,tlacochahuaya,6,3725,gets lost,3268,"
rnyity	"
,tlacochahuaya,6,3725,has lost (something),3269,"
rnyity	"
,tlacochahuaya,6,3725,donkey,2926,"
buarr	"
,tlacochahuaya,6,3725,twenty,3026,"
gald	"
,tlacochahuaya,6,3725,hole,3826,"
gëdy	"
,tlacochahuaya,6,3725,you (plural) ,3626,"
laat	"
,tlacochahuaya,6,3725,type of herb,3526,"
latchi’i	"
,tlacochahuaya,6,3725,this,3226,"
ren	"
,tlacochahuaya,6,3725,works as,3326,"
runy zëny xte	"
,tlacochahuaya,6,3725,What’s your name? (informal),3726,"
tu lo?	"
,tlacochahuaya,6,3725,cactus,3426,"
yag btzë xub	"
za’c wzhih!,tlacochahuaya,7,3426,Good afternoon!,2769,"
Zac wzhi!"
za’cawxi’ihnny !,tlacochahuaya,7,3426,Good evening!,2759,"
Zacawxiny!"
za’cawzhih!,tlacochahuaya,7,3426,Good afternoon!,2770,"
Zacawzhi!"
,tlacochahuaya,7,3426,thirty,3272,"
galdbtsë	"
,tlacochahuaya,7,3426,is missing (something),3270,"
rnyity	"
,tlacochahuaya,7,3426,misses (something),3271,"
rnyity	"
,tlacochahuaya,7,3426,"runs out, gets finished",3273,"
rra	"
,tlacochahuaya,7,3426,radio,3274,"
rrady	"
,tlacochahuaya,7,3426,frog,3275,"
rran	"
,tlacochahuaya,7,3426,frog,3276,"
rran	"
,tlacochahuaya,7,3426,spills,3277,"
rrech	"
,tlacochahuaya,7,3426,watch,3278,"
rrelo	"
,tlacochahuaya,7,3426,bill; receipt,3279,"
rresieb	"
,tlacochahuaya,7,3426,chicken,2927,"
bëdy	"
,tlacochahuaya,7,3426,gain,3027,"
gan	"
,tlacochahuaya,7,3426,,3427,"
geb las	"
,tlacochahuaya,7,3426,tooth,3627,"
lay	"
,tlacochahuaya,7,3426,zanate bird,3527,"
man guelze’é	"
,tlacochahuaya,7,3426,here,3227,"
ren	"
,tlacochahuaya,7,3426,works,3327,"
run zëny	"
,tlacochahuaya,8,3327,Good morning!,2858,"
¡Zac rsily!	"
,tlacochahuaya,8,3327,Good day (midday)!,2859,"
¡Zak laizhi!	"
,tlacochahuaya,8,3327,Good evening!,2861,"
¡Zak wxiin!	"
,tlacochahuaya,8,3327,Good afternoon!,2860,"
¡Zak wzhi!	"
,tlacochahuaya,8,3327,where are you going?,2856,"
¿Cali chu?	"
,tlacochahuaya,8,3327,where did you go? (cultural note: used as a greeting when meeting someone on the street as they are headed towards their home),2857,"
¿Cali guiu?	"
,tlacochahuaya,8,3327,roadrunner,2883,"
badia	"
,tlacochahuaya,8,3327,cow,2884,"
bagh	"
,tlacochahuaya,8,3327,butterfly,2885,"
baguidy	"
,tlacochahuaya,8,3327,"fire, flame",2887,"
baly	"
,tlacochahuaya,8,3327,old,2889,"
bangual	"
,tlacochahuaya,8,3327,scorpion,2890,"
banua	"
,tlacochahuaya,8,3327,stick,2891,"
bar	"
,tlacochahuaya,8,3327,type of medium-sized grasshopper,2892,"
barga	"
,tlacochahuaya,8,3327,toad,2893,"
baxat	"
,tlacochahuaya,8,3327,knife,2895,"
bchily	"
,tlacochahuaya,8,3327,ant,2896,"
bdi	"
,tlacochahuaya,8,3327,dog,2899,"
be’écu	"
,tlacochahuaya,8,3327,old person,2888,"
bëngul	"
,tlacochahuaya,8,3327,blackberry,2870,"
bezaa	"
za’c laizhih !,tlacochahuaya,9,2870,Good midday!,295,"
Zac laizhi!"
za’c rsìii’lly !,tlacochahuaya,9,2870,Good morning!,293,"
Zac rsily!"
,tlacochahuaya,9,2870,Where did you learn Zapotec?,2955,"
¿Cali bsedyyu dizhsa?	"
,tlacochahuaya,9,2870,snake,2903,"
be’éld	"
,tlacochahuaya,9,2870,This is a dog.,2900,"
Becw nde.	"
,tlacochahuaya,9,2870,Pedro,2901,"
Bed	"
,tlacochahuaya,9,2870,chicken,2927,"
bëdy	"
,tlacochahuaya,9,2870,buzzard,2902,"
beich	"
,tlacochahuaya,9,2870,meat,2904,"
bel	"
,tlacochahuaya,9,2870,"dregs, grounds (of liquid)",2907,"
ben	"
,tlacochahuaya,9,2870,person,2934,"
bëny	"
,tlacochahuaya,9,2870,brother (of a male),2908,"
bets	"
,tlacochahuaya,9,2870,turtle,2909,"
beu	"
,tlacochahuaya,9,2870,type of big jackrabbit,2911,"
bez	"
,tlacochahuaya,9,2870,air,2913,"
bi	"
,tlacochahuaya,9,2870,aunt,2914,"
bied	"
,tlacochahuaya,9,2870,blal,2915,"
blal	"
,tlacochahuaya,9,2870,charcoal,2916,"
bo’ó	"
,tlacochahuaya,9,2870,bag,2917,"
bolz	"
,tlacochahuaya,9,2870,squirrel,2920,"
bsuaz	"
x:tyoozëhnn lìu’,tlacochahuaya,0,2920,Thank you,300,"
Xtyozën liu"
,tlacochahuaya,0,2920,city person,3070,"
bën guixh	"
,tlacochahuaya,0,2920,temples (sides of head),3040,"
cuas	"
,tlacochahuaya,0,2920,doctor,3000,"
doctor	"
,tlacochahuaya,0,2920,dollar,3001,"
dolr	"
,tlacochahuaya,0,2920,maguey plant,3002,"
dub	"
,tlacochahuaya,0,2920,peach,3003,"
durazn	"
,tlacochahuaya,0,2920,ear,3004,"
dyag	"
,tlacochahuaya,0,2920,(used at the end of a question that can be answered with a yes or queity no”),3006,"
e	"
,tlacochahuaya,0,2920,building,3007,"
edifisy	"
,tlacochahuaya,0,2920,skirt,3009,"
fald	"
,tlacochahuaya,0,2920,easy,3010,"
fasily	"
,tlacochahuaya,0,2920,light bulb,3011,"
foc	"
,tlacochahuaya,0,2920,picture,3012,"
fot	"
,tlacochahuaya,0,2920,nine,3013,"
ga	"
,tlacochahuaya,0,2920,five,3014,"
gai	"
,tlacochahuaya,0,2920,twenty-three,3017,"
galbchon	"
,tlacochahuaya,0,2920,twenty-nine,3018,"
galbga	"
,tlacochahuaya,0,2920,twenty-five,3019,"
galbgaiy	"
,tlacochahuaya,0,2920,twenty-seven,3020,"
galbgats	"
,tlacochahuaya,1,3020,guava,3170,"
bugui	"
,tlacochahuaya,1,3020,all,3167,"
gra	"
,tlacochahuaya,1,3020,all the words,3172,"
grate de dich	"
,tlacochahuaya,1,3020,Lopez,3100,"
Loby	"
,tlacochahuaya,1,3020,their faces,3101,"
lorëng	"
,tlacochahuaya,1,3020,machine,3102,"
macyëm	"
,tlacochahuaya,1,3020,master bricklayer,3103,"
maestr	"
,tlacochahuaya,1,3020,Going on an errand.,3104,"
Mandad.	"
,tlacochahuaya,1,3020,apple,3105,"
mansan	"
,tlacochahuaya,1,3020,animal,3106,"
many	"
,tlacochahuaya,1,3020,bee,3108,"
manyser	"
,tlacochahuaya,1,3020,"Tomas, Thomas",3109,"
Mazh	"
,tlacochahuaya,1,3020,money,3123,"
mëly	"
,tlacochahuaya,1,3020,teacher,3112,"
mes	"
,tlacochahuaya,1,3020,waiter,3113,"
meser	"
,tlacochahuaya,1,3020,blonde,3124,"
mëxh	"
,tlacochahuaya,1,3020,miracle,3114,"
milagr	"
,tlacochahuaya,1,3020,child,3119,"
mini’í	"
,tlacochahuaya,1,3020,Mixe,3115,"
Mixh	"
,tlacochahuaya,1,3020,woman,3117,"
mna	"
,tlacochahuaya,2,3117,thirty,3272,"
galdbtsë	"
,tlacochahuaya,2,3117,feeds,3251,"
go’	"
,tlacochahuaya,2,3117,this,3217,"
nde’	"
,tlacochahuaya,2,3117,wakes (someone) up,3200,"
rcwany	"
,tlacochahuaya,2,3117,turns off (an appliance),3201,"
rcwez	"
,tlacochahuaya,2,3117,turns on (a radio),3202,"
rcwual	"
,tlacochahuaya,2,3117,is happy,3203,"
rcyetlaz	"
,tlacochahuaya,2,3117,cooks on an open fire,3204,"
rcyi	"
,tlacochahuaya,2,3117,I cook,3205,"
rcyia	"
,tlacochahuaya,2,3117,he cooks,3206,"
rcyii	"
,tlacochahuaya,2,3117,you cook,3207,"
rcyiu	"
,tlacochahuaya,2,3117,breaks (a round or compact object),3208,"
rda	"
,tlacochahuaya,2,3117,barks,3209,"
rdaux	"
,tlacochahuaya,2,3117,gives (something) to (someone),3210,"
rdeidy	"
,tlacochahuaya,2,3117,is inside out,3211,"
rdets	"
,tlacochahuaya,2,3117,appears,3212,"
rdica	"
,tlacochahuaya,2,3117,boils (of a liquid),3213,"
rdieby	"
,tlacochahuaya,2,3117,be sold,3214,"
rdó’o	"
,tlacochahuaya,2,3117,here,3218,"
re	"
,tlacochahuaya,2,3117,there,3219,"
re	"
,tlacochahuaya,3,3219,To whom should I direct (my question)?,3374,"
¿Tu lo cha’a?	"
,tlacochahuaya,3,3219,star,3391,"
bahl	"
,tlacochahuaya,3,3219,guava,3386,"
bugui	"
,tlacochahuaya,3,3219,alfalfa,3399,"
Cuan	"
,tlacochahuaya,3,3219,C.D.,3346,"
discu	"
,tlacochahuaya,3,3219,Do you like chocolate?,3379,"
gu ryulazu chocolat?	"
,tlacochahuaya,3,3219,endemic white wild aromatic orchid,3398,"
guie tsëli	"
,tlacochahuaya,3,3219,local variety of fresh chilli pod,3393,"
guiiniag	"
,tlacochahuaya,3,3219,relationship between parents of two spouses,3345,"
gush	"
,tlacochahuaya,3,3219,No.,3362,"
këti	"
,tlacochahuaya,3,3219,aunt (poss. form),3344,"
nantia	"
,tlacochahuaya,3,3219,swims,3321,"
rbeb niss	"
,tlacochahuaya,3,3219,answers,3313,"
rcabi	"
,tlacochahuaya,3,3219,ties a knot,3306,"
rcuany bguia	"
,tlacochahuaya,3,3219,makes a charitable donation,3319,"
rdedni gun	"
,tlacochahuaya,3,3219,defends,3315,"
rlalo	"
,tlacochahuaya,3,3219,praises,3303,"
rndis	"
,tlacochahuaya,3,3219,"we two, two of us",3378,"
ropnu	"
,tlacochahuaya,3,3219,gets opened,3341,"
rshal	"
,tlacochahuaya,3,3219,opens,3342,"
rshal	"
,tlacochahuaya,4,3342,skunk,3496,"
ba’át	"
,tlacochahuaya,4,3342,punch (drink),3488,"
bach	"
,tlacochahuaya,4,3342,shawl,3489,"
baiy	"
,tlacochahuaya,4,3342,lion,3490,"
batx	"
,tlacochahuaya,4,3342,sister (of a female),3413,"
beeld	"
,tlacochahuaya,4,3342,brother (of a male),3417,"
behts	"
,tlacochahuaya,4,3342,Red cherry-like fruit,3402,"
belduy	"
,tlacochahuaya,4,3342,wild nanche (type of wild fruit),3448,"
belduy bes	"
,tlacochahuaya,4,3342,ocelote / tigrillo,3493,"
bes	"
,tlacochahuaya,4,3342,coyote,3492,"
bew	"
,tlacochahuaya,4,3342,types of aromatic plants,3463,"
bextil	"
,tlacochahuaya,4,3342,cactus,3478,"
bia lutx be’kw	"
,tlacochahuaya,4,3342,thick cactus,3477,"
bia na’ld	"
,tlacochahuaya,4,3342, cactus leaves,3415,"
bia’á	"
,tlacochahuaya,4,3342,cactus leaf,3414,"
bia’á	"
,tlacochahuaya,4,3342,armadillo,3498,"
bigupy	"
,tlacochahuaya,4,3342,,3405,"
bin yech bee?	"
,tlacochahuaya,4,3342,white castor oil plant,3456,"
blapiat	"
,tlacochahuaya,4,3342,Avocado leaves,3404,"
blaxh guel	"
,tlacochahuaya,4,3342,avocado tree leaves (edible),3459,"
blaxh guel	"
,tlacochahuaya,5,3459,type of hawk,3561,"
 yarbay	"
,tlacochahuaya,5,3459,where are you all going?,3509,"
¿cali chet?	"
,tlacochahuaya,5,3459,today,3598,"
an chi	"
,tlacochahuaya,5,3459,soul,3599,"
anym	"
,tlacochahuaya,5,3459,put on a shawl?,3501,"
bai chukye’	"
,tlacochahuaya,5,3459,type of wild banana,3502,"
bdua gëch	"
,tlacochahuaya,5,3459,vulture,3562,"
bech	"
,tlacochahuaya,5,3459,humming bird,3572,"
bedund	"
,tlacochahuaya,5,3459,spider,3584,"
bedxun	"
,tlacochahuaya,5,3459,butterfly,3575,"
begidy	"
,tlacochahuaya,5,3459,fly,3574,"
beguich	"
,tlacochahuaya,5,3459,wedding food with beef and oregano,3503,"
bel kuan	"
,tlacochahuaya,5,3459,bat,3579,"
betsiny	"
,tlacochahuaya,5,3459,bumble bee,3567,"
bezbyaw	"
,tlacochahuaya,5,3459,ant,3583,"
bi dyeny	"
,tlacochahuaya,5,3459,fruit with which you can make soap,3507,"
bibih	"
,tlacochahuaya,5,3459,root with which you can make shampoo,3505,"
bie’to’	"
,tlacochahuaya,5,3459,soap,3508,"
bixstilih	"
,tlacochahuaya,5,3459,raven,3563,"
bló’o	"
,tlacochahuaya,5,3459,"wild bush, roots used to treat hemorrhage (sensible to touch or clap)",3587,"
btiloo	"
,tlacochahuaya,6,3587,mud,3604,"
bany 	"
,tlacochahuaya,6,3587,grackle bird,3675,"
bca’á	"
,tlacochahuaya,6,3587,witch,3608,"
bcha’á	"
,tlacochahuaya,6,3587,barn owl,3679,"
bchie	"
,tlacochahuaya,6,3587,altar,3601,"
bcu 	"
,tlacochahuaya,6,3587,tadpole,3693,"
bdu’úld	"
,tlacochahuaya,6,3587,mushroom,3684,"
be’é	"
,tlacochahuaya,6,3587,moon,3696,"
be’éu	"
,tlacochahuaya,6,3587,full moon,3697,"
be’u zë’ni	"
,tlacochahuaya,6,3587,if (conditional),3602,"
bel	"
,tlacochahuaya,6,3587,fish,3681,"
beld	"
,tlacochahuaya,6,3587,river fish,3682,"
beld guel	"
,tlacochahuaya,6,3587,person from the same town,3619,"
bëni laach	"
,tlacochahuaya,6,3587,grey dove,3680,"
bëzh	"
,tlacochahuaya,6,3587,necklace,3607,"
bga	"
,tlacochahuaya,6,3587,ciruela fruit,3691,"
biach	"
,tlacochahuaya,6,3587,leafcutter ant,3692,"
biub	"
,tlacochahuaya,6,3587,mockingbird,3677,"
bkëch guie	"
,tlacochahuaya,6,3587,house finch,3676,"
bshia’á	"
,tlacochahuaya,6,3587,cocoa beans,3689,"
bzia’á	"
,tlacochahuaya,7,3689,hen,3740,"
bad guidy	"
,tlacochahuaya,7,3689,"corn husk, used to feed cattle",3780,"
bcwel	"
,tlacochahuaya,7,3689,corn husk (used to wrap food),3782,"
bcwel buxh	"
,tlacochahuaya,7,3689,turkey,3743,"
bëd ingul	"
,tlacochahuaya,7,3689,hen turkey,3741,"
bëd lach	"
,tlacochahuaya,7,3689,Guinea fowl,3742,"
bëd xhigh	"
,tlacochahuaya,7,3689,underground honeybees,3703,"
beziu	"
,tlacochahuaya,7,3689,leafcutter ant,3793,"
bndagh	"
,tlacochahuaya,7,3689,"wood, logs of wood",3767,"
bred	"
,tlacochahuaya,7,3689,adobe (clay bricks),3777,"
bsu	"
,tlacochahuaya,7,3689,bee hive,3701,"
bte	"
,tlacochahuaya,7,3689,tomato,3746,"
btiu’úsh	"
,tlacochahuaya,7,3689,foam,3791,"
btsëni	"
,tlacochahuaya,7,3689,black beans,3754,"
bza lahs	"
,tlacochahuaya,7,3689,kidney beans,3755,"
bza ro’ó	"
,tlacochahuaya,7,3689,green beans,3756,"
bza ya’á	"
,tlacochahuaya,7,3689,pumpkin flowers (edible),3765,"
bzi	"
,tlacochahuaya,7,3689,where are you going (formal),3723,"
cali chebiu	"
,tlacochahuaya,7,3689,where are you going? (informal),3722,"
cali chu?	"
,tlacochahuaya,7,3689,What town are you from? (formal and informal),3730,"
cali na gëch?	"
,tlacochahuaya,8,3730,fire,3804,"
bahl	"
,tlacochahuaya,8,3730,larvae of beetles,3818,"
bchan	"
,tlacochahuaya,8,3730,baby,3801,"
bdo	"
,tlacochahuaya,8,3730,banana,3800,"
bdua	"
,tlacochahuaya,8,3730,garden worm,3814,"
be’éldyu	"
,tlacochahuaya,8,3730,new moon,3865,"
be’éw rë’ni	"
,tlacochahuaya,8,3730,cracks in the soil,3861,"
bëch	"
,tlacochahuaya,8,3730,tule grass (used to make roofs),3844,"
bëch	"
,tlacochahuaya,8,3730,chicken meat,3828,"
belbëdy	"
,tlacochahuaya,8,3730,tick,3813,"
betsëni	"
,tlacochahuaya,8,3730,louse,3810,"
betsia’á	"
,tlacochahuaya,8,3730,"candle, light",3802,"
biani	"
,tlacochahuaya,8,3730,black zapote,3856,"
blia’á	"
,tlacochahuaya,8,3730,pot used to serve water,3832,"
blory	"
,tlacochahuaya,8,3730,coal,3830,"
bo’ó	"
,tlacochahuaya,8,3730,clods of soil,3859,"
bshidyu	"
,tlacochahuaya,8,3730,roof tiles,3862,"
bsi’íni	"
,tlacochahuaya,8,3730,squirrel,3871,"
btëtz	"
,tlacochahuaya,8,3730,aromatic herb used to cook beans,3839,"
btia’	"
,tlacochahuaya,8,3730,tomatillo (used for salsas),3809,"
btiu’úshguizh	"
,tlacochahuaya,9,3809,star,3391,"
bahl	"
,tlacochahuaya,9,3809,alfalfa,3399,"
Cuan	"
,tlacochahuaya,9,3809,endemic white wild aromatic orchid,3398,"
guie tsëli	"
,tlacochahuaya,9,3809,local variety of fresh chilli pod,3393,"
guiiniag	"
,tlacochahuaya,9,3809,amarillo (a yellow mole),3390,"
xhubh	"
,tlacochahuaya,9,3809,Edible leafy bush,3392,"
xiix	"
,tlacochahuaya,9,3809,Tree that produces a red cherry-like fruit,3396,"
yabelduuy	"
,tlacochahuaya,9,3809,Tree that produces a yellow or red prune-like fruit,3397,"
yabiadxi	"
,tlacochahuaya,9,3809,cactus that produces white cactus fruit,3395,"
yabtzë nakiits	"
,tlacochahuaya,9,3809,Tree of guava,3394,"
yabugii	"
,tlacochahuaya,9,3809,aromatic herb used to cook beans,3839,"
btia’	"
,tlacochahuaya,9,3809,deer,2939,"
bzeiny	"
,tlacochahuaya,9,3809,When did you arrive?,3039,"
Guc bzenyu na?	"
,tlacochahuaya,9,3809,stomach,3739,"
lá’ania	"
,tlacochahuaya,9,3809,yellow,3639,"
nagats	"
,tlacochahuaya,9,3809,what follows,3139,"
ni ca ni guet	"
,tlacochahuaya,9,3809,breaks (a long object),3239,"
rguich	"
,tlacochahuaya,9,3809,laughs; smiles,3339,"
rzhiiz	"
,tlacochahuaya,9,3809,tree,3439,"
yag	"
,tlacochahuaya,9,3809,hawthorn (type of tree); mequite tree,3539,"
yaguchibe’e	"
,tlacochahuaya,0,3539,Red cherry-like fruit,3402,"
belduy	"
,tlacochahuaya,0,3539,,3405,"
bin yech bee?	"
,tlacochahuaya,0,3539,Avocado leaves,3404,"
blaxh guel	"
,tlacochahuaya,0,3539,Guava,3403,"
bugii	"
,tlacochahuaya,0,3539,wild thorny flower,3408,"
gëch biub	"
,tlacochahuaya,0,3539,flower of prickly pear,3409,"
gie’ bia’?	"
,tlacochahuaya,0,3539,endemic bush used to feed chickens and turkeys,3401,"
gueb	"
,tlacochahuaya,0,3539,huge pod,3407,"
lá’a	"
,tlacochahuaya,0,3539,aromatic edible wild bush,3400,"
xlachi wxadi	"
,tlacochahuaya,0,3539,hen,3740,"
bad guidy	"
,tlacochahuaya,0,3539,temples (sides of head),3040,"
cuas	"
,tlacochahuaya,0,3539,old woman,3640,"
nan gual ??	"
,tlacochahuaya,0,3539,"Like, higaditos.",3140,"
Ni na gyixeiny.	"
,tlacochahuaya,0,3539,sews,3240,"
rguieb	"
,tlacochahuaya,0,3539,runs,3340,"
rzhuny	"
,tlacochahuaya,0,3539,cat,3540,"
xhit	"
,tlacochahuaya,0,3539,avocado tree,3440,"
ya yash	"
,tlacochahuaya,0,3539,"pork lard, fat from the meat",3840,"
za	"
,tlacochahuaya,1,3840,sister (of a female),3413,"
beeld	"
,tlacochahuaya,1,3840,brother (of a male),3417,"
behts	"
,tlacochahuaya,1,3840, cactus leaves,3415,"
bia’á	"
,tlacochahuaya,1,3840,cactus leaf,3414,"
bia’á	"
,tlacochahuaya,1,3840,rooster,3410,"
gaiy	"
,tlacochahuaya,1,3840,type of wild berry (edible),3412,"
shkí’i bëdi	"
,tlacochahuaya,1,3840,garlic,3411,"
xtiezh	"
,tlacochahuaya,1,3840,sheep,3419,"
zhily	"
,tlacochahuaya,1,3840,hen turkey,3741,"
bëd lach	"
,tlacochahuaya,1,3840,solar halo ,3841,"
ca za’á lyz wbich	"
,tlacochahuaya,1,3840,tortilla(s),3041,"
guet	"
,tlacochahuaya,1,3840,jealous,3141,"
nagui’í	"
,tlacochahuaya,1,3840,cold,3641,"
nald 	"
,tlacochahuaya,1,3840,pierces,3241,"
rguied	"
,tlacochahuaya,1,3840,gets opened,3341,"
rshal	"
,tlacochahuaya,1,3840,rat,3541,"
wagh	"
,tlacochahuaya,1,3840,wild flower,3441,"
xkí’i bëdy	"
,tlacochahuaya,2,3441,"brother (of a female), sister (of a male)",3420,"
bza’an	"
,tlacochahuaya,2,3441,,3427,"
geb las	"
,tlacochahuaya,2,3441,,3425,"
gueb quietio’ó	"
,tlacochahuaya,2,3441,corn field,3422,"
guel	"
,tlacochahuaya,2,3441,tortilla made out of blue corn,3423,"
guet belduub	"
,tlacochahuaya,2,3441,,3424,"
là’a cuè’cw	"
,tlacochahuaya,2,3441,wild pumpkin,3429,"
xquit wrau	"
,tlacochahuaya,2,3441,cactus,3426,"
yag btzë xub	"
,tlacochahuaya,2,3441,,3428,"
yag wamutx	"
,tlacochahuaya,2,3441,Guinea fowl,3742,"
bëd xhigh	"
,tlacochahuaya,2,3441,white dragonfruit,3442,"
btzë wlax	"
,tlacochahuaya,2,3441,black widow spider,2942,"
bzigui	"
,tlacochahuaya,2,3441,lunar halo,3842,"
ca za’á lyz be’éu	"
,tlacochahuaya,2,3441,bread,3042,"
guet xtily	"
,tlacochahuaya,2,3441,"sweet, fruit",3642,"
nash	"
,tlacochahuaya,2,3441,wide,3142,"
naxhëni	"
,tlacochahuaya,2,3441,looks for,3242,"
rguily	"
,tlacochahuaya,2,3441,opens,3342,"
rshal	"
,tlacochahuaya,2,3441,huizache,3542,"
yaguxbixu’un	"
,tlacochahuaya,3,3542,,3430,"
bxhi	"
,tlacochahuaya,3,3542,thistle,3433,"
gëch biub	"
,tlacochahuaya,3,3542,Mexican prickly poppy,3434,"
gëtx niis	"
,tlacochahuaya,3,3542,amaranth plant,3435,"
wlas	"
,tlacochahuaya,3,3542,mesquite,3438,"
ya gëtx be	"
,tlacochahuaya,3,3542,dumb parrot,3437,"
ya gun ingul	"
,tlacochahuaya,3,3542,tree,3439,"
yag	"
,tlacochahuaya,3,3542,,3431,"
yagëtx xubdxidx	"
,tlacochahuaya,3,3542,,3436,"
yagun wna	"
,tlacochahuaya,3,3542,saltbush plant,3432,"
yashi	"
,tlacochahuaya,3,3542,turkey,3743,"
bëd ingul	"
,tlacochahuaya,3,3542,round dragonfruit,3443,"
btzi ri	"
,tlacochahuaya,3,3542,eye,2943,"
bzilo	"
,tlacochahuaya,3,3542,"bread, loaf of bread",3043,"
guet xtily	"
,tlacochahuaya,3,3542,"road, path, way",3643,"
nez yu 	"
,tlacochahuaya,3,3542,There are enchiladas— but you know what they are...,3143,"
Nu enchiladas— aty nanyu xii...	"
,tlacochahuaya,3,3542,hits,3243,"
rguiny	"
,tlacochahuaya,3,3542,flies,3343,"
rzu	"
,tlacochahuaya,3,3542,type of tree,3543,"
yalach	"
,tlacochahuaya,3,3542,straw ,3843,"
zini	"
,tlacochahuaya,4,3843,wild nanche (type of wild fruit),3448,"
belduy bes	"
,tlacochahuaya,4,3843,white dragonfruit,3442,"
btzë wlax	"
