ipa,source,sourcepage,prev,trans,id,zap
,teotitlan,9,1148,only very rarely; just for a few days,1495,"
yu weltsi  	"
,teotitlan,9,1148,problem,1149,"
dixgix	"
,teotitlan,9,1148,"donates labor to (someone, with expectation that it will be repaid in kind)",2149,"
rgu gualneizy ??	"
,teotitlan,0,2149,be empty of liquid or gas,1507,"
a gubiz	"
,teotitlan,0,2149,be dry (for example of a tree),1508,"
a gubizen	"
,teotitlan,0,2149,be getting late,1506,"
a guxhiin  	"
,teotitlan,0,2149,kneels down,1503,"
rizuxhiby	"
,teotitlan,0,2149,mix (of tejate),1505,"
ruzieny 	"
,teotitlan,0,2149,"back of the neck, nape of the neck",1502,"
xhaxhie	"
,teotitlan,0,2149,"bottom, buttocks",1504,"
xtiudang	"
,teotitlan,0,2149,heel,1500,"
xtiuni adang	"
,teotitlan,0,2149,a lot of (liquid or gas),1509,"
ziily ten	"
,teotitlan,0,2149,fortunate; luckly; blessed; fair; just,1150,"
nazak	"
,teotitlan,0,2149,ties bands of cloth across (a baby’s) chest (to prevent bad coughs or other illness),2150,"
rgu liad ??	"
,teotitlan,1,2150,have accumulated a lot,1510,"
a guyenten	"
,teotitlan,1,2150,the dead,1512,"
galguty	"
,teotitlan,1,2150,wait,1519,"
kuez	"
,teotitlan,1,2150,a while,1517,"
tubrat	"
,teotitlan,1,2150,now,1518,"
urre	"
,teotitlan,1,2150,wood; tree; stick,1515,"
yag	"
,teotitlan,1,2150,far,1513,"
zit	"
,teotitlan,1,2150,debt,1151,"
di’i	"
,teotitlan,1,2150,hobbles (donkey or horse),2151,"
rgu mania ??	"
,teotitlan,2,2151,bobbin,1527,"
ganily	"
,teotitlan,2,2151,wool,1526,"
gitx	"
,teotitlan,2,2151,not anymore,1522,"
ketru	"
,teotitlan,2,2151,although,1528,"
masy	"
,teotitlan,2,2151,bag of woven plastic,1529,"
ngutx	"
,teotitlan,2,2151,like this,1523,"
zeky 	"
,teotitlan,2,2151,a lot; many,1520,"
zieng	"
,teotitlan,2,2151,ties (oxen) together at the neck,2152,"
rgu mangcwern ??	"
,teotitlan,2,2151,doorway,1152,"
rudiu’u	"
,teotitlan,3,1152,excuse me?,153,"
xau’	"
,teotitlan,4,153,well,154,"
guenk	"
,teotitlan,5,154,very well,155,"
guentè’	"
,teotitlan,6,155,well also ,156,"
guenkza	"
,teotitlan,7,156,thank you (2nd person singular informal),157,"
xtiuzu’u	"
,teotitlan,8,157,thank you (singular) very much (informal),158,"
xtiuzteu	"
,teotitlan,9,158,thank you (3rd person singular informal),159,"
xtiuzen lang	"
,teotitlan,0,159,thank you (formal),160,"
xtiziubiu	"
,teotitlan,1,160,seed,1617,"
baa	"
,teotitlan,1,160,eye,1616,"
balo	"
,teotitlan,1,160,chayote (type of edible squash),1618,"
batep	"
,teotitlan,1,160,massage,1612,"
gi’tza’	"
,teotitlan,1,160,metate (tool for grinding),1611,"
gitza’	"
,teotitlan,1,160,small (young) grasshopper ,1619,"
guxady riin	"
,teotitlan,1,160,"face, forehead",1614,"
lo	"
,teotitlan,1,160,"in front of, on top of",1615,"
lo	"
,teotitlan,1,160,white,1610,"
ngits	"
,teotitlan,1,160,pass,1613,"
rided	"
,teotitlan,1,160,dawn,1161,"
karagel 	"
,teotitlan,1,160,"nurses, breastfeeds (of a baby)",2161,"
rgub duad ??	"
,teotitlan,2,2161,thank you (third person plural) ,162,"
xtiuztu	"
,teotitlan,3,162,thanks to god ,163,"
xtiuzen lain	"
,teotitlan,4,163,you’re welcome (respectful),164,"
yoo	"
,teotitlan,5,164,you’re welcome (colloquial),165,"
kechisteti	"
,teotitlan,6,165,with permission ,166,"
te’don ballaa	"
,teotitlan,7,166,dog (nahual),1672,"
bekies	"
,teotitlan,7,166,,1678,"
bidun	"
,teotitlan,7,166,(type of bird),1675,"
biginy 	"
,teotitlan,7,166,fly ,1673,"
bigitx 	"
,teotitlan,7,166,drop spindle ,1679,"
biguz 	"
,teotitlan,7,166,larva,1677,"
bikuty 	"
,teotitlan,7,166,,1674,"
biliwaa 	"
,teotitlan,7,166,mouse ,1676,"
bizin 	"
,teotitlan,7,166,to be empty (of liquid),1670,"
gubizen	"
,teotitlan,7,166,to be dry (of skin),1671,"
gubizieng	"
,teotitlan,7,166,grandfather?,1167,"
ben gul dao	"
,teotitlan,7,166,gets (something) wet,2167,"
rgwazy ??	"
,teotitlan,8,2167,crocodile,1682,"
bain	"
,teotitlan,8,2167,peppermint,1680,"
betxtily 	"
,teotitlan,8,2167,eagle,1689,"
bisie	"
,teotitlan,8,2167,zopilote (type of vulture) that has white on its wings,1688,"
ngulubets	"
,teotitlan,8,2167,,1687,"
xhiaag 	"
,teotitlan,8,2167,grandchild,1686,"
xhiag 	"
,teotitlan,8,2167,cheek,1684,"
xiag	"
,teotitlan,8,2167,,1685,"
xiag 	"
,teotitlan,8,2167,,1683,"
xkuib 	"
,teotitlan,8,2167,,1681,"
yagxtily 	"
,teotitlan,8,2167,ripe nanche (type of fruit) ,1168,"
balè’ gin	"
,teotitlan,8,2167,sets (something) on fire,2168,"
rgwall ??	"
,teotitlan,9,2168,sparrow hawk,1695,"
balai	"
,teotitlan,9,2168,crow,1693,"
balau	"
,teotitlan,9,2168,,1690,"
be’u 	"
,teotitlan,9,2168,wild chicken,1699,"
bedy dain	"
,teotitlan,9,2168,chachalaca,1697,"
bedy xhig	"
,teotitlan,9,2168,coyote; fox,1691,"
beu 	"
,teotitlan,9,2168,heron,1698,"
biuts	"
,teotitlan,9,2168,owl (without the raised feathers that look like ears),1694,"
bizhiee	"
,teotitlan,9,2168,owl,1696,"
damm	"
,teotitlan,9,2168,bearded vulture,1692,"
xkualdzï	"
,teotitlan,9,2168, butcher of pigs,1169,"
ben riging kuch	"
,teotitlan,9,2168,pitcher,2169,"
blory ??	"
,teotitlan,0,2169,roadrunner,1701,"
bed	"
,teotitlan,0,2169,mountain turkey,1700,"
bedy ngul dain	"
,teotitlan,0,2169,type of blue bird,1705,"
bitxa dain	"
,teotitlan,0,2169,town house sparrow (with a red chest),1708,"
bixia	"
,teotitlan,0,2169,mountain house sparrow,1707,"
bixia dain	"
,teotitlan,0,2169,turtle dove,1709,"
gug	"
,teotitlan,0,2169,type of dove,1704,"
gul te	"
,teotitlan,0,2169,dove,1703,"
gulbexh	"
,teotitlan,0,2169,wild dove,1702,"
guty gul	"
,teotitlan,0,2169,to say,1706,"
zeky	"
,teotitlan,0,2169,wild rabbit,1170,"
bez gye’e	"
,teotitlan,0,2169,blanket,2170,"
bsudy ??	"
,teotitlan,1,2170,I don’t understand what you’re saying,171,"
kety riendia xi riniu	"
,teotitlan,2,171,I didn’t hear what you said. ,172,"
Kety bindiaga xi guniu.	"
,teotitlan,3,172,apply,1732,"
bazub	"
,teotitlan,3,172,support (someone),1737,"
galgukne	"
,teotitlan,3,172,different from,1736,"
gareng 	"
,teotitlan,3,172,different from,1738,"
gareng ka	"
,teotitlan,3,172,different from,1739,"
garenka	"
,teotitlan,3,172,surname ,1731,"
ze lang	"
,teotitlan,3,172,vulture,1173,"
gingu’	"
,teotitlan,4,1173,be brave,1748,"
kety na zhibdy	"
,teotitlan,4,1173,they,1744,"
ladang 	"
,teotitlan,4,1173,"strangely, oddly, wierdly",1740,"
nagan lai	"
,teotitlan,4,1173,flour,1746,"
nia xhuvi	"
,teotitlan,4,1173,this (very close),1743,"
ree	"
,teotitlan,4,1173,Patrick,1745,"
Risy	"
,teotitlan,4,1173,swallows,1747,"
weby	"
,teotitlan,4,1173,takes communion,1749,"
xhub dul	"
,teotitlan,4,1173,kill animals,1174,"
kinyu mayn	"
,teotitlan,4,1173,pay one’s respect at the home where a dead person is laid out before the funeral,2174,"
rgwap Dyooz tagual ??	"
,teotitlan,5,2174,,1754,"
gula	"
,teotitlan,5,2174,that,1751,"
nde 	"
,teotitlan,5,2174,feels pitty,1758,"
ragala’z	"
,teotitlan,5,2174,here,1753,"
re	"
,teotitlan,5,2174,swallows ,1750,"
reby	"
,teotitlan,5,2174,right here,1756,"
rega	"
,teotitlan,5,2174,,1752,"
riet	"
,teotitlan,5,2174,"gets burned, burns",1755,"
rixui	"
,teotitlan,5,2174,"throw up, vomit",1757,"
rizub xtenin	"
,teotitlan,5,2174,the stone used for granding on a metate,2175,"
bzab ??	"
,teotitlan,5,2174,where the sun sets down,1175,"
kud res gubidx	"
,teotitlan,6,1175,"gets green again ( of dried-out plant, such as alfalfa, after is watered)",1760,"
nagaa	"
,teotitlan,6,1175,gets pale (because of illness),1762,"
rakiits	"
,teotitlan,6,1175,tries on (clothes),1763,"
rgabe ??	"
,teotitlan,6,1175,it stretches,1769,"
riga	"
,teotitlan,6,1175,"pours, puts (a liquid into a container)",1768,"
rigaa	"
,teotitlan,6,1175,,1767,"
rigab	"
,teotitlan,6,1175,"pulls (something), pull something, pull something aways",1765,"
rigubiu	"
,teotitlan,6,1175,pulls on (a child’s) ears (discipline him),1764,"
rigubiu diag 	"
,teotitlan,6,1175,"gets irrigated, gets watered",1761,"
rixii 	"
,teotitlan,6,1175,gets counted,1766,"
rulab	"
,teotitlan,6,1175,grandmother,1176,"
mam ro’	"
,teotitlan,6,1175,interrupts (what someone is saying),2176,"
rgwa zru ??	"
,teotitlan,7,2176,"the time comes to, it’s time to",1772,"
a gulen	"
,teotitlan,7,2176,"right, correct",1776,"
get gulidin	"
,teotitlan,7,2176,has long hair,1770,"
gitx kier ziul 	"
,teotitlan,7,2176,"he, she, it",1778,"
la’n	"
,teotitlan,7,2176,"he, she",1779,"
lang	"
,teotitlan,7,2176,"he, she, it",1777,"
nden	"
,teotitlan,7,2176,"be equally inadequate (for example, of a group of workers)",1775,"
rati kedxuitan	"
,teotitlan,7,2176,looks good wearing (a garment or jewelry that hangs) on (a part of his body),1774,"
rga rewa ??	"
,teotitlan,7,2176,has a pain in,1771,"
rizubiub 	"
,teotitlan,7,2176,looks good on (a part of the body) (of a garment or jewelry that hangs),1773,"
ties riniaing	"
,teotitlan,7,2176,"squash seed, pumpkin seed",1177,"
mingit	"
,teotitlan,7,2176,gives (something) away,2177,"
rgwad ??	"
,teotitlan,8,2177,,1785,"
am bay 	"
,teotitlan,8,2177,I wish that,1780,"
asak	"
,teotitlan,8,2177,duck,1789,"
bad	"
,teotitlan,8,2177,see if...ever again,1781,"
dunun asak	"
,teotitlan,8,2177,yes (answer to a question),1783,"
ejy	"
,teotitlan,8,2177,yes (empathetic or answer to a question),1784,"
ejy 	"
,teotitlan,8,2177,milk a cow,1178,"
xiu’ bag	"
,teotitlan,9,1178,chick,1792,"
beding	"
,teotitlan,9,1178,"chicken, hen",1794,"
bedy	"
,teotitlan,9,1178,quail,1796,"
bedy lats 	"
,teotitlan,9,1178,female turkey,1798,"
bedyguladx	"
,teotitlan,9,1178,,1799,"
beegu	"
,teotitlan,9,1178,beetle,1791,"
gwetub	"
,teotitlan,9,1178,cooks,2179,"
rgwai ??	"
,teotitlan,9,1178,to squeeze out,1179,"
xiu’	"
,teotitlan,0,1179,low metate (tool for grinding),2180,"
gits ta ??	"
,teotitlan,0,1179,wild prickly pear cactus,1180,"
yab zu xru	"
,teotitlan,1,1180,baby,1818,"
badau  	"
,teotitlan,1,1180,silk worm,1814,"
bel dxar	"
,teotitlan,1,1180,bee,1819,"
mayn beser 	"
,teotitlan,1,1180,type of tuna cactus,1181,"
yabzï	"
,teotitlan,2,1181,louse,1820,"
betsiaa	"
,teotitlan,2,1181,bachelor,1821,"
bi’n stui	"
,teotitlan,2,1181,"Sir, Mister",1824,"
dad	"
,teotitlan,2,1181,hare,1822,"
diag	"
,teotitlan,2,1181,,1826,"
dobladidx	"
,teotitlan,2,1181,bobbin,1829,"
ganily	"
,teotitlan,2,1181,a mask of an old man used in particular dance,1827,"
gul 	"
,teotitlan,2,1181,,1825,"
gulag	"
,teotitlan,2,1181,,1828,"
rodidx	"
,teotitlan,2,1181,spinning wheel,1823,"
rued xte traly	"
,teotitlan,2,1181,Bethlehem,2182,"
Belenng??	"
,teotitlan,2,1181,organ pipe cactus,1182,"
yabdzï	"
,teotitlan,3,1182,,1837,"
bendaing	"
,teotitlan,3,1182,wolf,1831,"
bew	"
,teotitlan,3,1182,,1836,"
dex	"
,teotitlan,3,1182,,1834,"
gulte	"
,teotitlan,3,1182,,1839,"
guna	"
,teotitlan,3,1182,reciprocal relationship between a father of some child and the godparents of that child or between the parents of some child and the godfather of that child,1833,"
mbaly 	"
,teotitlan,3,1182,boy (younger than bi’n),1835,"
nguleng 	"
,teotitlan,3,1182,mortar and pestle,2183,"
gye ni ryan gin ??	"
,teotitlan,3,1182,chicken soup,1183,"
xhub bedy	"
,teotitlan,4,1183,,1840,"
bakaa	"
,teotitlan,4,1183,,1841,"
baketx gie	"
,teotitlan,4,1183,old woman,1846,"
ben gul	"
,teotitlan,4,1183,mouse,1847,"
bizin 	"
,teotitlan,4,1183,slingshot,1843,"
gurket	"
,teotitlan,4,1183,mother,1842,"
nan	"
,teotitlan,4,1183,family,1848,"
saa	"
,teotitlan,4,1183,godchild,1844,"
xhi’ng baly	"
,teotitlan,4,1183,male teenager,1184,"
bI’n	"
,teotitlan,4,1183,bowl,2184,"
intxa ??	"
,teotitlan,5,2184,braid,1858,"
baxong	"
,teotitlan,5,2184,tarantula,1855,"
main zinya’	"
,teotitlan,5,2184,possum,1853,"
ngulbes 	"
,teotitlan,5,2184,chicken’s tail,1856,"
xibaan	"
,teotitlan,5,2184,my brother (for a man),1185,"
betsa	"
,teotitlan,5,2184,hardboils,2185,"
rgwaigyia ??	"
,teotitlan,6,2185,plum,1861,"
bias 	"
,teotitlan,6,2185,goat,1865,"
dxib	"
,teotitlan,6,2185,basket of fruit  ,1864,"
dxummy ni naxhy	"
,teotitlan,6,2185,scaly custard apple,1866,"
gel	"
,teotitlan,6,2185,chicozapote ,1867,"
gelgi	"
,teotitlan,6,2185,mamey sapote,1868,"
gelgi	"
,teotitlan,6,2185,,1862,"
main gixhy 	"
,teotitlan,6,2185,peach,1869,"
txabakan ??	"
,teotitlan,6,2185,pineapple ,1863,"
xhidx 	"
,teotitlan,6,2185,centipede,1860,"
xtargas	"
,teotitlan,6,2185,scissors,1186,"
getxer	"
,teotitlan,6,2185,,2186,"
ri ??	"
,teotitlan,7,2186,Can you speak more slowly?,187,"
a zak nii yubiu stubru txila’s	"
,teotitlan,8,187,How great that you arrived!,188,"
Guente a bedu	"
,teotitlan,9,188,not,1898,"
a a	"
,teotitlan,9,188,"go on, come on(and do it!)",1896,"
anu zeky! 	"
,teotitlan,9,188,already,1899,"
axca??	"
,teotitlan,9,188,"wood, piece of wood ",1892,"
bared 	"
,teotitlan,9,188,,1890,"
kety runiu jurub	"
,teotitlan,9,188,then,1894,"
na ga	"
,teotitlan,9,188,,1895,"
rier	"
,teotitlan,9,188,more; still,1893,"
sientedru xiyu	"
,teotitlan,9,188,day of fiesta,1189,"
dxi naza’	"
,teotitlan,9,188,"nurses, breastfeeds (of a baby)",2189,"
rgwee’ duad ??	"
,teotitlan,0,2189,"yes, that’s right",1902,"
a 	"
,teotitlan,0,2189,until,1901,"
axt 	"
,teotitlan,0,2189,already,1905,"
ba??	"
,teotitlan,0,2189,olive,1907,"
byas xtil ??	"
,teotitlan,0,2189,,1908,"
git baa	"
,teotitlan,0,2189,,1909,"
gunyan ??	"
,teotitlan,0,2189,"he, she",1903,"
lan	"
,teotitlan,0,2189,young woman,1190,"
dxap	"
,teotitlan,0,2189,braids,2190,"
rgwed ??	"
,teotitlan,1,2190,I love that woman ,191,"
Gunà’ kan rikàà’za.	"
,teotitlan,2,191,rope,1928,"
duu les 	"
,teotitlan,2,191,"comes and catches (a plane, train, bus)",1925,"
rga ried lainy ??	"
,teotitlan,2,191,it’s one o’clock,1921,"
rika tui 	"
,teotitlan,2,191,come (along) together,1923,"
tezi sedtu 	"
,teotitlan,2,191,"makes (someone) drink, gets (someone) drunk; nurse breastfeeds (a baby)",2192,"
rgwe’ ??	"
,teotitlan,2,191,brother from the same land,1192,"
za	"
,teotitlan,3,1192,cow ,1939,"
baag 	"
,teotitlan,3,1192,"fire, flame",1933,"
bahlly??	"
,teotitlan,3,1192,tamal,1937,"
get bas gie 	"
,teotitlan,3,1192,feels around (in the dark or in a bag),1936,"
gudan 	"
,teotitlan,3,1192,he gulps and gasps after crying,1930,"
rgaguey rgalazëg ??	"
,teotitlan,3,1192,gets caught (doing something wrong),1931,"
rgalo ??	"
,teotitlan,3,1192,fried egg,1934,"
zït bedy guza 	"
,teotitlan,3,1192,"talks with, speaks with",2193,"
rgwene diz ??	"
,teotitlan,3,1192,comb for weaving,1193,"
zubee	"
,teotitlan,4,1193,"happy, contented, satisfied",1940,"
baaru??	"
,teotitlan,4,1193,,1948,"
bala’n	"
,teotitlan,4,1193,(name of a constellation),1943,"
Bali Crusy ??	"
,teotitlan,4,1193,skunk,1944,"
bet	"
,teotitlan,4,1193,ice cream,1946,"
gei’j nax ??	"
,teotitlan,4,1193,forearm,1949,"
lo xhuk	"
,teotitlan,4,1193,"gets burried, gets hidden",1942,"
rigats 	"
,teotitlan,4,1193,wooden spoon,2194,"
gudxar yag ??	"
,teotitlan,4,1193,day of wedding; fiesta; celebration,1194,"
te za’	"
,teotitlan,5,1194,"grave, tomb",1950,"
baa	"
,teotitlan,5,1194,dream,1956,"
bakal 	"
,teotitlan,5,1194,"the Big Dipper, Ursa Major (a constellation)",1953,"
Bali Gez ??	"
,teotitlan,5,1194,spark,1958,"
bikui	"
,teotitlan,5,1194,a soup like dish made with diced and cooked nopal and masa,1955,"
ndao bya	"
,teotitlan,5,1194,"speaks, talks",2195,"
rgwe ??	"
,teotitlan,6,2195,lower leg,1960,"
baar pat niih??	"
,teotitlan,6,2195,earlier today,1964,"
bali ki	"
,teotitlan,6,2195,corn husk,1962,"
bcweel??	"
,teotitlan,6,2195,,1967,"
bell ze’ 	"
,teotitlan,6,2195,,1965,"
indo xix ??	"
,teotitlan,6,2195,,1963,"
naleby didx 	"
,teotitlan,6,2195,farewell to someone leaving on an errand,1961,"
we gabi	"
,teotitlan,6,2195,,1968,"
xi’x	"
,teotitlan,6,2195,"says, speaks",2196,"
rgwe diz ??	"
,teotitlan,6,2195,bark,1196,"
ridux	"
,teotitlan,7,1196,meat,197,"
bel	"
,teotitlan,8,197,type of medium-sized grasshopper,1985,"
barga’ ??	"
,teotitlan,8,197,bird witch (female),1983,"
barwkiacw	"
,teotitlan,8,197,mountain turkey,1988,"
barxyek ??	"
,teotitlan,8,197,we put on (shirts),1981,"
bdacwënn??	"
,teotitlan,8,197,"bent; bent over; hunched, stopped",1986,"
beeu??	"
,teotitlan,8,197,,1982,"
nis mingit	"
,teotitlan,8,197,delicious,1980,"
nixhy	"
,teotitlan,8,197,,1989,"
xub ??	"
,teotitlan,8,197,says one thing but means another,2198,"
rgwe diz nyeu loni ??	"
,teotitlan,8,197,to cry,1198,"
ru’un	"
,teotitlan,9,1198,soot,1990,"
bdaan??	"
,teotitlan,9,1198,we drank,1992,"
bdeeenn??	"
,teotitlan,9,1198,type of black ant,1999,"
bdih gyahg??	"
,teotitlan,9,1198,winged ant,1997,"
bdih xgaa??	"
,teotitlan,9,1198,turtle,1995,"
beg nis	"
,teotitlan,9,1198, coyote; fox,1998,"
beu	"
,teotitlan,9,1198,"last, this past",1996,"
guyac ki	"
,teotitlan,9,1198,,1991,"
tariliuru	"
,teotitlan,9,1198,,1993,"
xubptyun ??	"
,teotitlan,9,1198,dry (intransitive),1199,"
rabi’iz	"
,teotitlan,0,1199,Come in! (to more than one person),200,"
Te’d yiubtu ballaa!	"
,teotitlan,1,200,see you thursday ,201,"
gaxagun xueb	"
,teotitlan,2,201,How do I say this in Zapotec?,202,"
xa nie ndee dixza	"
,teotitlan,3,202,How do I say this in Spanish?,203,"
xa nie nde dixtily	"
,teotitlan,4,203,this afternoon (before now),2047,"
ba dxi ??	"
,teotitlan,4,203,this morning (before now),2046,"
ba txily	"
,teotitlan,4,203,dry agave leaf,2049,"
bad ??	"
,teotitlan,4,203,type of mushroom,2043,"
begueehcy buunny??	"
,teotitlan,4,203,type of mushroom,2044,"
begueehcy gyihah??	"
,teotitlan,4,203,type of mushroom,2045,"
bencyetsnoool??	"
,teotitlan,4,203,bird louse,2042,"
besguiidy??	"
,teotitlan,4,203,type of mushroom,2048,"
bexquibuarr??	"
,teotitlan,4,203,happens to,2040,"
rguell ??	"
,teotitlan,4,203,in case,2041,"
rguell, arguell ??	"
,teotitlan,4,203,"talks negatively about, gossips about",2204,"
kaniu naxab lang	"
,teotitlan,4,203,like,1204,"
rixhulaaz	"
,teotitlan,5,1204,please,2055,"
ba’i ??	"
,teotitlan,5,1204,tepache (a type of fermented drink),2052,"
badxy ??	"
,teotitlan,5,1204,type of reed,2058,"
bap ??	"
,teotitlan,5,1204,dirty colored dog,2057,"
beecwmeeu??	"
,teotitlan,5,1204,striped dog ,2053,"
beecwtyegr??	"
,teotitlan,5,1204,type of evil character,2056,"
beecwzuaht??	"
,teotitlan,5,1204,"wears (pants, a skirt)",2059,"
beecy??	"
,teotitlan,5,1204,type of mushroom,2050,"
bextiilly??	"
,teotitlan,5,1204,portobello mushroom,2051,"
bezeeihlly??	"
,teotitlan,5,1204,gnat,2054,"
bigitx las	"
,teotitlan,5,1204,visits,2205,"
rgwi cuan ??	"
,teotitlan,5,1204,to make food,1205,"
ruin komid	"
,teotitlan,6,1205,three-quarter moon,2063,"
beu gul??	"
,teotitlan,6,1205,bathes,2061,"
rguch ??	"
,teotitlan,6,1205,gets sour,2066,"
rgui ??	"
,teotitlan,6,1205,"squezes (someone’s hand) presses (a button), rings (a door bell",2064,"
rguia ??	"
,teotitlan,6,1205,strangles (someone) wrings (someone’s neck,2065,"
rguia gyeny ??	"
,teotitlan,6,1205,"hits his head, bumps his head",2067,"
rguinicy ??	"
,teotitlan,6,1205,"nods his head, bows his head",2068,"
rguixicy ??	"
,teotitlan,6,1205,tears,2069,"
rguizyaa ??	"
,teotitlan,6,1205,kills,2062,"
rguty ??	"
,teotitlan,6,1205,"has pus, is infected",2060,"
rigee	"
,teotitlan,6,1205,"looks at, watches; checks out, looks over",2206,"
rgwi lo ??	"
,teotitlan,6,1205,run,1206,"
ruxhuny	"
,teotitlan,7,1206,What’s the name of the elderly person who’s talking?,207,"
tu la bengull ni kani’	"
,teotitlan,8,207, snake that hangs down from the clouds before it rains,2084,"
beellbi ??	"
,teotitlan,8,207,aunt,2088,"
bied ??	"
,teotitlan,8,207,"ma’am, señora (repectful term of address used to a woman)",2085,"
biedee ??	"
,teotitlan,8,207,washes,2087,"
rguiby ??	"
,teotitlan,8,207,"breaks (a long obj. such as a stick or pencil), breaks off (twig or stem of flowers for instance)",2089,"
rguich ??	"
,teotitlan,8,207,pinches,2081,"
rguidya ??	"
,teotitlan,8,207,"gets stuck, gets poked (into something)",2080,"
rguiez ??	"
,teotitlan,8,207,stomps his foot,2082,"
rguini ??	"
,teotitlan,8,207,"kills (usually, an animal)",2083,"
rguiny ??	"
,teotitlan,8,207,hits his face against,2086,"
rguinylo ??	"
,teotitlan,8,207,the Southern cross (name of a constellation),2208,"
Bahlly Cwaach??	"
,teotitlan,8,207,to swim,1208,"
rixhub	"
,teotitlan,9,1208,I’ve arrived,209,"
a bizïnia	"
,teotitlan,0,209,I’ve returned,210,"
a gubiee	"
,teotitlan,1,210,I’m full,211,"
a gudxaa lenia	"
,teotitlan,2,211,type of bird,2123,"
bchiguizh??	"
,teotitlan,2,211,dim,2126,"
bchilyiih??	"
,teotitlan,2,211,"saves, puts away, packs up",2125,"
chuche’in	"
,teotitlan,2,211,sniffs (to smell something or because of nasal irritation),2122,"
rgubzi ??	"
,teotitlan,2,211,prepare food (for eating away from home),2128,"
rguchia guet ??	"
,teotitlan,2,211,"curses, wishes ill to, puts curse on",2129,"
rgude ??	"
,teotitlan,2,211,branch,2120,"
xis ??	"
,teotitlan,2,211,reed,2121,"
ya ??	"
,teotitlan,2,211,banana tree,2124,"
yag bidua	"
,teotitlan,2,211,pine tree,2127,"
yag gïdy ??	"
,teotitlan,2,211,stares,2212,"
rgwityep ??	"
,teotitlan,2,211,count,1212,"
rulaa	"
,teotitlan,3,1212,I’m studying Zapotec,213,"
naa kaseda dixza	"
,teotitlan,4,213,newborn baby ,2146,"
bdoobeez??	"
,teotitlan,4,213,,2148,"
bdooseer??	"
,teotitlan,4,213,"pays attention to, thinks about",2143,"
rgu cwenn ??	"
,teotitlan,4,213, boast about the future; makes a promise,2144,"
rgu diz delan ??	"
,teotitlan,4,213,gossips to,2145,"
rgu diz lo ??	"
,teotitlan,4,213,"leaves (someone) in a bad position, abandons (someone) after encouraging him",2147,"
rgu du gyeny ??	"
,teotitlan,4,213,"donates labor to (someone, with expectation that it will be repaid in kind)",2149,"
rgu gualneizy ??	"
,teotitlan,4,213,combs her hair (of a woman or possibly a man with long hair),2140,"
rguny bed guecyni ??	"
,teotitlan,4,213,stares at,2214,"
rgwityep lo ??	"
,teotitlan,4,213,follow,1214,"
ridienoo	"
,teotitlan,5,1214,last year,2154,"
bdunhbiihahz??	"
,teotitlan,5,1214,bean,2153,"
bzya ??	"
,teotitlan,5,1214,ties bands of cloth across (a baby’s) chest (to prevent bad coughs or other illness),2150,"
rgu liad ??	"
,teotitlan,5,1214,ties (oxen) together at the neck,2152,"
rgu mangcwern ??	"
,teotitlan,5,1214,hobbles (donkey or horse),2151,"
rgu mania ??	"
,teotitlan,5,1214,bruises (a part of someone’s body),2155,"
rgu nga ??	"
,teotitlan,5,1214,yokes (oxen),2156,"
rgu yug ??	"
,teotitlan,5,1214,"puts, gets (something, in or on a place)",2157,"
rgu’ ??	"
,teotitlan,5,1214,"gets soft, gets flexible, gets tanned (of leather)",2158,"
rguaz ??	"
,teotitlan,5,1214,"sucks; smokes (cigarettes, tabacco, a pipe)",2159,"
rgub ??	"
,teotitlan,5,1214,"watches from a concealed position, watches stealthily",2215,"
rgwixgats ??	"
,teotitlan,5,1214,to forget,1215,"
rinla’az	"
,teotitlan,6,1215,I love you.,216,"
Rikààza lui.	"
,teotitlan,7,216,I love you a lot.,217,"
Rikààztè’ lui.	"
,teotitlan,8,217,Bethlehem,2182,"
Belenng??	"
,teotitlan,8,217,low metate (tool for grinding),2180,"
gits ta ??	"
,teotitlan,8,217,mortar and pestle,2183,"
gye ni ryan gin ??	"
,teotitlan,8,217,bowl,2184,"
intxa ??	"
,teotitlan,8,217,hardboils,2185,"
rgwaigyia ??	"
,teotitlan,8,217,"boils, softboils (an egg)",2187,"
rgwainys ??	"
,teotitlan,8,217,"nurses, breastfeeds (of a baby)",2189,"
rgwee’ duad ??	"
,teotitlan,8,217,,2186,"
ri ??	"
,teotitlan,8,217,dances,2218,"
rgya ??	"
,teotitlan,8,217,to lose,1218,"
rutiu’un	"
,teotitlan,9,1218,I’m finished,219,"
a balluxhaa	"
,teotitlan,0,219,I don’t know,220,"
kety nanadia	"
,teotitlan,1,220,I don’t know,221,"
kue’diu	"
,teotitlan,2,221,I don’t remember ,222,"
kety ranalasdia	"
,teotitlan,3,222,"who, how",223,"
tu	"
,teotitlan,4,223,how,224,"
xa	"
,teotitlan,5,224,what,225,"
xi	"
,teotitlan,6,225,why,226,"
xix	"
,teotitlan,7,226,What is it?,227,"
xin	"
,teotitlan,8,227,when,228,"
guk	"
,teotitlan,9,228,drop spindle,2292,"
biguz	"
,teotitlan,9,228,,2290,"
bigwel 	"
,teotitlan,9,228,,2294,"
bind	"
,teotitlan,9,228,,2295,"
bisiung 	"
,teotitlan,9,228,,2291,"
bityug 	"
,teotitlan,9,228,,2297,"
bixhu’yn 	"
,teotitlan,9,228,,2296,"
bixhug 	"
,teotitlan,9,228,well,2299,"
bizie 	"
